# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
40322,Silver Box,"""<FONT COLOR=\""\#68A16A\"" >A box full of silver coins, open and randomly obtain：Cupid's Arrow (permanent)，25888，36888，58888，88888，188888 silver zennys，and you will always recieve a additonal 2 Jewelry Jade。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">每 Day限购10 pieces</FONT>""",1,5,mart_chest_SilverCoin,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40322,,3,,,,,,,,,,,,,,,,,,,,,,,,
40323,猫婆婆礼物盒,"""<FONT COLOR=\""\#68A16A\"" >猫婆婆为艾露猫们准备的爱之礼物，打开后可获得喵喵技能券50 pieces。并有概率额外获得飞碟喵套装，潜艇喵套装，美猴喵套装，骑士喵套装，火枪喵套装，武士喵套装，战机喵套装。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">仅限VIP Member3级以上用户Purchase</FONT>""",1,5,mart_vip_gift2,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40323,,3,,,,,,,,,,,,,,,,,,,,,,,,
40324,夏 day 缤纷服饰包,"""<FONT COLOR=\""\#68A16A\"" >缤纷夏 day ，绚丽出行。打开后可随机获得1pieces无时限时装部位（包含：萌动小河狸、暗曜哥特、暴走红莲、烈焰红蝶），较高概率额外随机获得1种衣料或染色瓶。活动期间，还可额外获赠怪物素材包2pieces。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">仅在2016 year 7 month 5 day ~2016 year 7 month 25 day 期间出售</FONT>""",1,3,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40324,,3,,,,,,,,,,,,,,,,,,,,,,,,
40325,Monster Material box,"""<FONT COLOR=\""\#68A16A\"" >A box of materials from one random monster, the materials can be used to upgrade your gear.</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source: Activities and Mystery Shop</FONT><BR>""",1,3,bag_06,1,0,1,1,9,2,0,0,999,0,0,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40325,,3,,,,,,,,,,,,,,,,,,,,,,,,
40326,飞碟喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>搭乘神秘的喵喵飞碟前来助阵的喵星人。拥有可爱造型和绚丽灯光的飞碟，上 Day入地无所不能。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40326,,3,,,,,,,,,,,,,,,,,,,,,,,,
40327,潜艇喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>白胡子船长为了实现人生的梦想，探寻更多的美味，而度身定做的潜艇。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40327,,3,,,,,,,,,,,,,,,,,,,,,,,,
40328,美猴喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>头戴凤翅紫金冠，身着锁子黄金甲，我就是三打野猪王的美猴喵~穿上这装备，遇到什么怪物都不会怕哦</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40328,,3,,,,,,,,,,,,,,,,,,,,,,,,
40329,骑士喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>以中世纪风格打造的重型盔甲，完美的做到了全面防御，是艾露们专门针对大野猪飚车王而设计的装备。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40329,,3,,,,,,,,,,,,,,,,,,,,,,,,
40330,火枪喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>主人，你把我的靴子藏到哪里去了喵？！堂堂火枪喵怎么能没有靴子？</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40330,,3,,,,,,,,,,,,,,,,,,,,,,,,
40331,武士喵套装,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一pieces武士的尊严</FONT>""",1,5,Mart_Coop_XinYue_MonthPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40331,,3,,,,,,,,,,,,,,,,,,,,,,,,
40332,狮子闪银铠套装,"""<FONT COLOR=\""\#68A16A\"" >狮子闪银铠无时限套装<BR>2016 year 7 month 26 day ~8 month 22 day ，限时销售</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">传说中黄道十二宫之狮子座守护神阿波罗所穿着的铠甲。纯洁的银色闪耀着夺目的光芒，刚猛的棱角与尖锐的利爪充满了野性的魅力。</FONT>""",1,5,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40332,,3,,,,,,,,,,,,,,,,,,,,,,,,
40333,狮王争霸礼包,"""<FONT COLOR=\""\#68A16A\"" >狮子座豪华礼包，打开后可获得：狮子闪银铠无时限，狂狮战吼（双刀）无时限，首饰玉10 pieces，银币10万。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 7 month 26 day ~8 month 22 day ，限时销售，每人限购1pieces</FONT>""",1,5,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40333,,3,,,,,,,,,,,,,,,,,,,,,,,,
40334,狂狮战吼礼包,"""<FONT COLOR=\""\#68A16A\"" >狮子座专属S级双刀时装，狂野霸气不可抵挡。打开后可获得：狂狮战吼·S无时限，怒立的金毫10 pieces，喵喵技能券10 pieces，喵喵币100 pieces。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 7 month 26 day ~8 month 22 day ，限时销售，每人限购1pieces</FONT>""",1,5,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40334,,3,,,,,,,,,,,,,,,,,,,,,,,,
40335,海盗船长套装礼包,"""<FONT COLOR=\""\#68A16A\"" >海盗船长超值礼包，打开后可获得：海盗船长套装无时限，骷髅头巾无时限，喵喵币50 pieces，艾露猫宝藏[禄]10 pieces</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 7 month 26 day ~8 month 8 day ，限时销售</FONT>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40335,,3,,,,,,,,,,,,,,,,,,,,,,,,
40336,一阶 Day赋书礼包,"""<FONT COLOR=\""\#68A16A\"" >装满一阶 Day赋书的礼包，打开后可随机获得一阶 Day赋书5本。多余的一阶 Day赋书可分解成 Day赋书残片，并在教官处兑换任意一阶 Day赋书。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">仅限VIP Member2级以上用户Purchase</FONT>""",1,5,Mart_Coop_CommonPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40336,,3,,,,,,,,,,,,,,,,,,,,,,,,
40337,二阶 Day赋书礼包,"""<FONT COLOR=\""\#68A16A\"" >装满二阶 Day赋书的礼包，打开后可随机获得二阶 Day赋书5本。多余的二阶 Day赋书可分解成 Day赋书残页，并在教官处兑换任意二阶 Day赋书。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">仅限VIP Member3级以上用户Purchase</FONT>""",1,5,Mart_Coop_CommonPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40337,,3,,,,,,,,,,,,,,,,,,,,,,,,
40338,上班族素材补给包,"""<FONT COLOR=\""\#68A16A\"" >上班族的贴心礼物，怪物素材补给包。打开后可随机获得一种怪物的素材12~15pieces</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,3,bag_06,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40338,,3,,,,,,,,,,,,,,,,,,,,,,,,
40339,花火.心心相印,"""<FONT COLOR=\""\#68A16A\"" >七夕节期间，于梅杰波尔坦广场情人节烟花心心相印处使用，使用后全梅杰波尔坦的猎人将获得心心相印状态。限8 month 15 day 之前使用</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">家家乞巧望秋 month ，穿尽红丝几万条</FONT>""",1,4,nian_bonus_03,1,0,1,1,27,2,0,0,999,0,0,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,固定礼花,0,60000,33348,全服广播1String,2879,0,0,区域范围内加友方buff,14001014,0,0,0,0,0,0,0,40339,,4,,,,,,,,,,,,,,,,,,,,,,,,
40340,绀碧之恋套装,"""<FONT COLOR=\""\#68A16A\"" >绀碧之恋无时限套装<BR>七夕节8 month 9 day ~8 month 15 day 期间，限时打折出售，每位猎人限购1次</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">以深邃大海为主题打造的夏 day 泳装，绀碧的主色调给予人无限的遐想，在炎炎的夏 day 里给人带来阵阵凉意。</FONT>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40340,,3,,,,,,,,,,,,,,,,,,,,,,,,
40341,绀碧之恋套装,"""<FONT COLOR=\""\#68A16A\"" >绀碧之恋无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">以深邃大海为主题打造的夏 day 泳装，绀碧的主色调给予人无限的遐想，在炎炎的夏 day 里给人带来阵阵凉意。</FONT>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40341,,3,,,,,,,,,,,,,,,,,,,,,,,,
40342,绀碧恋歌情人节礼包,"""<FONT COLOR=\""\#68A16A\"" >七夕情人节专属礼包，打开后可获得： <BR>绀碧之恋无时限，苍海潮音无时限，心心相印无时限，并赠送花火·心心相印10 pieces，花火.心心相印限8 month 15 day 之前使用。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 8 month 9 day ~8 month 15 day 限时销售。</FONT>""",1,5,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40342,,3,,,,,,,,,,,,,,,,,,,,,,,,
40343,嗜血三刀流礼包,"""<FONT COLOR=\""\#68A16A\"" >三刀流高手礼包，打开后可获得：<BR>嗜血双刀·S无时限，三刀流无时限，心眼药20 pieces，千里眼药20 pieces。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 8 month 9 day ~8 month 22 day 限时销售。</FONT>""",1,5,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40343,,3,,,,,,,,,,,,,,,,,,,,,,,,
40344,瑶光制式装备礼包,"""<FONT COLOR=\""\#68A16A\"" >瑶光超文明制式装备礼包，打开后可获得：<BR>瑶光战甲无时限，瑶光次元斩·S无时限，瑶光喵无时限。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">2016 year 8 month 9 day ~8 month 22 day 限时销售。</FONT>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40344,,3,,,,,,,,,,,,,,,,,,,,,,,,
40345,瑶光喵,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>龙人遗迹中发现的奇特艾露装甲，可爱的艾露们在超文明世界中也非常活跃。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40345,,3,,,,,,,,,,,,,,,,,,,,,,,,
40346,渔夫喵,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>艾露们出海捕鱼时的特色装束，别致的大鱼造型能够大幅增加海洋生物的亲和度。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack03_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40346,,3,,,,,,,,,,,,,,,,,,,,,,,,
40347,水手喵,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>跟随主人远征西龙洋的水手喵。海蓝色的制服加上远洋制式装备，让水手喵能够在大海上大显身手。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40347,,3,,,,,,,,,,,,,,,,,,,,,,,,
40348,战机喵,"""<FONT COLOR=\""\#68A16A\"" >艾露猫时装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">艾露套装<BR>专为艾露喵打造的可爱战机，萌萌的飞行艾露喵们英气逼人，仿佛能够翱翔 Day际无所不能。</FONT>""",1,5,Mart_Coop_XinYue_MonthPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40348,,3,,,,,,,,,,,,,,,,,,,,,,,,
40349,处女闪银铠套装,"""<FONT COLOR=\""\#68A16A\"" >处女闪银铠套装<BR>2016 year 8 month 23 day ~9 month 26 day ，限时销售</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">传说中黄道十二宫之处女座守护神艾斯特莱雅所穿着的铠甲，纯白的银色映衬出少女的洁净与美丽，净化着人们的心灵。</FONT>""",1,5,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40349,,3,,,,,,,,,,,,,,,,,,,,,,,,
40350,女神之祝福礼包,"""<FONT COLOR=\""\#68A16A\"" >处女座守护神超值礼包，打开后可获得：<br>\n处女闪银铠无时限，天使之籁无时限，天使光环无时限<br>\n2016年8月23日~9月26日，限时销售\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40350,,3,,,,,,,,,,,,,,,,,,,,,,,,
40351,疾风迅雷·S礼包,"""<FONT COLOR=\""\#68A16A\"" >S级疾风迅雷超值礼包，打开后可获得：\n疾风迅雷·S无时限，弓身增加极电特效。另有特效强走药10个，古龙精华10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40351,,3,,,,,,,,,,,,,,,,,,,,,,,,
40352,进击猎人1折包,"""<FONT COLOR=\""\#68A16A\"" >进击猎人超低折礼包，限时1折出售。打开后可获得：\n天赋书断章10个，[大师]麻痹陷阱10个，千里眼药10个，回复药[G]10个，众神战袍腕部无时限。（众神战袍穿齐5件后，可触发“众神之力”特效。）\n2016年8月23日~9月12日限时出售，每人限购1个\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40352,,3,,,,,,,,,,,,,,,,,,,,,,,,
40353,进击猎人2折包,"""<FONT COLOR=\""\#68A16A\"" >进击猎人超低折礼包，限时2折出售。打开后可获得：\n天赋书断章20个，秘药20个，千里眼药20个，回复药[G]20个，众神战袍腰部无时限。（众神战袍穿齐5件后，可触发“众神之力”特效。）\n2016年8月23日~9月12日限时出售，每人限购1个\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40353,,3,,,,,,,,,,,,,,,,,,,,,,,,
40354,进击猎人3折包,"""<FONT COLOR=\""\#68A16A\"" >进击猎人超低折礼包，限时3折出售。打开后可获得：\n天赋书断章30个，特效强走药30个，千里眼药30个，回复药[G]30个，众神战袍头部无时限。（众神战袍穿齐5件后，可触发“众神之力”特效。）\n2016年8月23日~9月12日限时出售，每人限购1个\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_red,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40354,,3,,,,,,,,,,,,,,,,,,,,,,,,
40355,进击猎人4折包,"""<FONT COLOR=\""\#68A16A\"" >进击猎人超低折礼包，限时4折出售。打开后可获得：\n天赋书断章40个，古龙精华40个，千里眼药40个，回复药[G]40个，众神战袍腿部无时限。（众神战袍穿齐5件后，可触发“众神之力”特效。）\n2016年8月23日~9月12日限时出售，每人限购1个\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40355,,3,,,,,,,,,,,,,,,,,,,,,,,,
40356,进击猎人5折包,"""<FONT COLOR=\""\#68A16A\"" >进击猎人超低折礼包，限时5折出售。打开后可获得：\n天赋书断章50个，古代秘药50个，千里眼药50个，回复药[G]50个，音爆玉50个，闪光玉50个，众神战袍胸部无时限。（众神战袍穿齐5件后，可触发“众神之力”特效。）\n2016年8月23日~9月12日限时出售，每人限购1个\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40356,,3,,,,,,,,,,,,,,,,,,,,,,,,
40357,海盗船长套装,"""<FONT COLOR=\""\#68A16A\"" >海盗船长套装无时限</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">以海盗为原型打造，忠实还原了海盗船长在海上叱咤纵横时的英姿，是近期流行于梅杰波尔坦受人追捧的时尚服饰。</FONT>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40357,,3,,,,,,,,,,,,,,,,,,,,,,,,
