# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
5150,记录手札·约佐科夫,"""<FONT COLOR=\""\#68A16A\"" >浏览：『沙糖联萌组大反击』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问农夫约佐科夫</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“只要奈奈小姐喜欢的我就支持！这次输掉应该只是因为对方怪物活跃在山林溪地的关系吧。”约佐科夫如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,记录手札·蜜蕾妮,"""<FONT COLOR=\""\#68A16A\"" >浏览：『沙糖联萌组大反击』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问珠宝猎人蜜蕾妮</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“可恶居然输给了莉薇！那种棕色毛皮喜欢啃树的毛绒怪物哪里好了！”蜜蕾妮小姐愤愤不平。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5151,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,记录手札·奇洛,"""<FONT COLOR=\""\#68A16A\"" >浏览：『究极美味料理』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问酒店老板奇洛</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“好不容易请来的大厨被吓跑了，据说他有甲壳恐惧症啊。”奇洛如是说。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5152,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,记录手札·秋梨欧,"""<FONT COLOR=\""\#68A16A\"" >浏览：『究极美味料理』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问邮箱艾露秋梨欧</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“有些甲壳种是煮熟才变红的，所以吓跑大厨的怪物可以吃？！秋梨欧混乱了喵！”秋梨欧如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5153,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,记录手札·摩拉,"""<FONT COLOR=\""\#68A16A\"" >浏览：『究极美味料理』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问厨房总管摩拉</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“要在这种怪物身上提取食材还是很辛苦的，像去除一角龙头骨这种，没几个厨子能做到。”摩拉大婶如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5154,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,记录手札·弗克森,"""<FONT COLOR=\""\#68A16A\"" >浏览：『迷踪之境』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问苦瓜脸弗克森</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“我确信不是因为工作时间太长导致的精神恍惚，森林里真的有会移动的石头！”弗克森一脸恐慌。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5155,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,记录手札·赫森老伯,"""<FONT COLOR=\""\#68A16A\"" >浏览：『迷踪之境』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问赫森老伯</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“活的久了果然什么都能看见，年轻人，你见过石头吃石头吗？”赫森老伯如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,记录手札·马克,"""<FONT COLOR=\""\#68A16A\"" >浏览：『迷踪之境』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问发明家马克</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“太危险了！我只是去寻找新的素材，却被一块巨石推倒，头发和眉毛都烧了个精光！”马克惊魂未定。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5157,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,记录手札·芭缇雅,"""<FONT COLOR=\""\#68A16A\"" >浏览：『晶石战争』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问芭缇雅女士</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“要不是我的宝贝被盗，怎么可能让莉薇那个小贱人继续在这里呆下去！”芭缇雅女士忿忿道。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,记录手札·莉薇,"""<FONT COLOR=\""\#68A16A\"" >浏览：『晶石战争』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问神秘商人莉薇</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“芭缇雅总认为我偷了她的水晶，我看她是被沼泽里的毒气熏昏了头！”莉薇不屑。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5159,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,记录手札·泽罗特,"""<FONT COLOR=\""\#68A16A\"" >浏览：『晶石战争』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问供货商人</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“没错……那块水晶应该是被什么会飞的怪物偷走了，当时我太害怕了根本不敢睁眼！原谅我！”泽罗特如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,记录手札·西蒙,"""<FONT COLOR=\""\#68A16A\"" >浏览：『散落星华』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问王立学士万德</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“嘿！别不信！我也发现了传说之龙哦，这根橙色的羽毛就是证据！”万德如是说。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5161,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,记录手札·维奥娜,"""<FONT COLOR=\""\#68A16A\"" >浏览：『散落星华』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问警备所文官维奥娜</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“我认为那并不是琳蒂丝所说的传说之龙，应该只是一种鸟类而已。”维奥娜如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,记录手札·梵,"""<FONT COLOR=\""\#68A16A\"" >浏览：『散落星华』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问猎人“梵”</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“那位学士，狩猎中种了眠气一睡不醒，结束以后就宣称自己发现了传说的生物，真是搞不懂。”梵如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,记录手札·霍克,"""<FONT COLOR=\""\#68A16A\"" >浏览：『异国传说』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问水手霍克</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“我认为没有比我们老大更恐怖的生物，他身材魁梧，头戴桂冠。”霍克如是说。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5164,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,记录手札·史迪,"""<FONT COLOR=\""\#68A16A\"" >浏览：『异国传说』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问船长米斯利</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“补充，食量巨大，性格暴戾，是一位独裁的王者。常年在海上漂泊，身上总有一股特别的气味。”史迪如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5165,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,记录手札·法莱斯,"""<FONT COLOR=\""\#68A16A\"" >浏览：『异国传说』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问龙人诗人法莱斯</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“他们的描述，如果加上金色外表的话，最近探知的某类独行种倒是非常适合。”法莱斯颔首。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5166,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,记录手札·奈奈,"""<FONT COLOR=\""\#68A16A\"" >浏览：『打工专家遇险』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问奈奈</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“奈奈被骗了！胖老板是坏人，骗奈奈说送我什么宝石。奈奈被黏糊糊的丝缠住，差点回不来！”奈奈哭泣。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,记录手札·泽罗特,"""<FONT COLOR=\""\#68A16A\"" >浏览：『打工专家遇险』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问供货商人泽罗特</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“为了讨好芭缇雅小姐，雇人去找宝石。除了几个逃得快的跑掉了，其他人都被网缠住动不了，应该是中毒了。”泽罗特惊恐。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5168,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,记录手札·芭缇雅,"""<FONT COLOR=\""\#68A16A\"" >浏览：『打工专家遇险』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问芭缇雅女士</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“泽罗特到底也没找到宝石，看来我只能寄希望猎人，搞定这种比鬼狩蛛还要可怕的怪物了。”芭缇雅如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5169,,,,,,,,,,,,,,,,,,,,,,,,,,,
5170,记录手札·莱维,"""<FONT COLOR=\""\#68A16A\"" >浏览：『梅城不能输』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问猎人莱维</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“梅杰波尔坦的猎人不可能输！选择你能接受的怪物去挑战吧，鸟龙种就交给本大爷了。”莱维自信满满。</FONT>""",1,1,prop_book_02,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,记录手札·伊格琳诗,"""<FONT COLOR=\""\#68A16A\"" >浏览：『梅城不能输』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问教官伊格琳诗</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“不知什么时候开始的双方猎人较劲，我建议你选择甲壳种怪物，对方猎人好像在这一领域实力较弱。”伊格琳诗教官如是说。</FONT>""",1,1,prop_book_05,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5171,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,记录手札·阿卡林,"""<FONT COLOR=\""\#68A16A\"" >浏览：『梅城不能输』委托信息</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问猎人阿卡林</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">“终于开始一起狩猎了吗，飞龙种就交给我了！你的话，应该会选择那位大将军吧！”阿卡林如是说。</FONT>""",1,1,prop_book_01,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,采样琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：一个透明的采样小瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：王立猎人耶蜜莉</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_empty,1,0,1,2,1,2,10,10,10,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5173,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,混沌的琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：装置了浑浊龙血的采样瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：询问猎人阿卡林</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_001,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5174,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,滚沸的琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：加入了熔岩的采样瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：随身携带</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_004,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,冻结的琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：加入了冰洁的采样瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：随身携带</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_007,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,电弧的琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：加入了电气的采样瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：随身携带</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_003,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5177,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,清液的琉璃瓶,"""<FONT COLOR=\""\#68A16A\"" >观察：加入了清水的采样瓶</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：随身携带</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">……</FONT>""",1,1,bottle_item_006,1,0,1,2,1,2,1,1,1,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5178,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,河狸兽的柔皮,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_book_18,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5202,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,首领的红冠,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5203,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,贺菲的藏宝图,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5204,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,挖掘用爪,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_claw_02,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5205,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,嗜血的利齿,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_tooth_01,1,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5206,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,流晶之铁,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_ore_07,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5207,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,超级麻痹陷阱,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,3,1,0,1,2,1,2,99,99,99,0,0,0,15,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"1,2,3,4",0,1,0,0,0,0,200300001,生成场景物件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,超超级麻痹陷阱,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,3,1,0,1,2,1,2,99,99,99,0,0,0,15,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"1,2,3,4",0,1,0,0,0,0,200300001,生成场景物件,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5209,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,沙狸兽的骨髓,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_claw_02,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5210,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,速龙的趾爪,"""<BR><FONT COLOR=\""\#C6B262\"">尖利的速龙趾爪，在大陆的许多地方被作为剃刀使用。</FONT>""",1,1,mat_tooth_04,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5211,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,香菇五花肉,"""<BR><FONT COLOR=\""\#C6B262\"">极其香嫩的肉块，柔软而富有弹性，生吃味道也很棒。</FONT>""",1,1,prop_food_01,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5212,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,钢化鬃毛,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_03,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5213,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,银色鹿茸,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_hair_03,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5214,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,沙龙鳍,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,mat_scale_03,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5215,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,黄速龙毒腺,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_bottle_01,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5216,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,安神茶,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,1,prop_drug_01,1,0,1,2,1,2,99,99,99,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217,,,,,,,,,,,,,,,,,,,,,,,,,,,
