# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
767140,齐天大圣(腰部),齐天大圣7天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,604800,0,411295,421295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767141,齐天大圣(腰部),齐天大圣30天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,2592000,0,411295,421295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767142,齐天大圣(腰部),齐天大圣365天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,31536000,0,411295,421295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767143,齐天大圣(腰部),齐天大圣无时限套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,762113,0,0,411295,421295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767150,齐天大圣(腿部),齐天大圣7天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,604800,0,511295,521295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767151,齐天大圣(腿部),齐天大圣30天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,2592000,0,511295,521295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767152,齐天大圣(腿部),齐天大圣365天套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,31536000,0,511295,521295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767153,齐天大圣(腿部),齐天大圣无时限套装<BR>传说中大闹天宫的齐天大圣所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,762113,0,0,511295,521295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767210,斗战胜佛(头部),斗战胜佛7天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,604800,0,111296,121296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767211,斗战胜佛(头部),斗战胜佛30天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,2592000,0,111296,121296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767212,斗战胜佛(头部),斗战胜佛365天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,31536000,0,111296,121296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767213,斗战胜佛(头部),斗战胜佛无时限套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,762113,0,0,111296,121296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767220,斗战胜佛(腕部),斗战胜佛7天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,604800,0,211296,221296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767221,斗战胜佛(腕部),斗战胜佛30天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,2592000,0,211296,221296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767222,斗战胜佛(腕部),斗战胜佛365天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,31536000,0,211296,221296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767223,斗战胜佛(腕部),斗战胜佛无时限套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,762113,0,0,211296,221296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767230,斗战胜佛(胸部),斗战胜佛7天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,604800,0,311296,321296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767231,斗战胜佛(胸部),斗战胜佛30天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,2592000,0,311296,321296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767232,斗战胜佛(胸部),斗战胜佛365天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,0,31536000,0,311296,321296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767233,斗战胜佛(胸部),斗战胜佛无时限套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_02,1,0,3,2,4,3,2,0,0,1,0,1,10000,50,1,762113,0,0,311296,321296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767240,斗战胜佛(腰部),斗战胜佛7天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,604800,0,411296,421296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767241,斗战胜佛(腰部),斗战胜佛30天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,2592000,0,411296,421296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767242,斗战胜佛(腰部),斗战胜佛365天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,0,31536000,0,411296,421296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767243,斗战胜佛(腰部),斗战胜佛无时限套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_05,1,0,3,2,4,4,2,0,0,1,0,1,10000,50,1,762113,0,0,411296,421296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767250,斗战胜佛(腿部),斗战胜佛7天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,604800,0,511296,521296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767251,斗战胜佛(腿部),斗战胜佛30天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,2592000,0,511296,521296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767252,斗战胜佛(腿部),斗战胜佛365天套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,0,31536000,0,511296,521296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767253,斗战胜佛(腿部),斗战胜佛无时限套装<BR>传说中齐天大圣经历九九八十一难被封为斗战胜佛后所穿着的装束。凤翅紫金冠，锁子Yellow金甲，藕丝步云履，无一不是四海龙宫珍藏多年的极品装备。,30,3,ep_ma037_u01_04,1,0,3,2,4,5,2,0,0,1,0,1,10000,50,1,762113,0,0,511296,521296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767310,焰羽红蝶(头部),焰羽红蝶7天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,604800,0,111297,121297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767311,焰羽红蝶(头部),焰羽红蝶30天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,2592000,0,111297,121297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767312,焰羽红蝶(头部),焰羽红蝶365天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,0,31536000,0,111297,121297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767313,焰羽红蝶(头部),焰羽红蝶无时限套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_01,1,0,3,2,4,1,2,0,0,1,0,1,10000,50,1,762113,0,0,111297,121297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767320,焰羽红蝶(腕部),焰羽红蝶7天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,604800,0,211297,221297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767321,焰羽红蝶(腕部),焰羽红蝶30天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,2592000,0,211297,221297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767322,焰羽红蝶(腕部),焰羽红蝶365天套装<BR>使用轻柔丝滑的绸缎衣料制作而成的焰羽红蝶服饰，以舒适和美艳著称，穿着后，犹如红蝶般灵动和绚丽。,30,3,ep_ma038_03,1,0,3,2,4,2,2,0,0,1,0,1,10000,50,1,0,31536000,0,211297,221297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
